-2.414346647915888170e+05
-3.327003213664040086e+05
-3.564880391731728450e+05
-3.600880511079009739e+05
-3.638147108553607250e+05
-3.641819421403896995e+05
-3.831506542467813124e+05
-4.034657037032095250e+05
-4.086271627804605523e+05
-3.963597830279298942e+05
-4.093761298379451619e+05
-4.007094333461672650e+05
-3.906874440297711408e+05
-4.084396272057692404e+05
-4.135830853868089034e+05
-4.141620800217468059e+05
-4.086052247381331399e+05
-4.082041538066351786e+05
-4.061723894740958349e+05
-4.073015508437388344e+05
-4.105203805286610150e+05
-4.237130555124886450e+05
-4.206236871614287375e+05
-4.084170322143402882e+05
-4.202656672002028790e+05
-4.108411322565998998e+05
-4.181797507363682380e+05
-4.052676252029646421e+05
-4.120424947000065004e+05
-4.113024674166669138e+05
-4.136713870751823415e+05
-4.206238735730575281e+05
-3.928313591107281973e+05
-4.016926228904707823e+05
-3.965028474963433109e+05
-4.209863477496569976e+05
-4.044551704002586775e+05
-4.208465465141725144e+05
-4.182266594134473708e+05
-4.061364431974755134e+05
-4.216202176490987185e+05
-4.178298471688741120e+05
-4.084726012479458004e+05
-4.150299656378822401e+05
-4.313243674915579613e+05
-4.160657395773600438e+05
-4.247092966153491871e+05
-4.184564758235661429e+05
-4.241606197183151962e+05
-4.235797363426934462e+05
-4.162514650462184218e+05
-4.274237727987011895e+05
-4.168651067261818680e+05
-4.170411595324425143e+05
-4.238098645325858961e+05
-4.170159742758608190e+05
-4.183123341270924429e+05
-4.200976087871890049e+05
-4.214254113661938463e+05
