"[2.493049488193758, 0.4719881729213007, 1.1797401320944185, 2.0513228495991087, 0.5105094902833461, 1.1957455755379294, 0.05070408520991698, 0.040494523434231953, 0.8511334376557532, 0.05086204556600134, 0.04053744332252217]","[0.4719881729213007, 0.6335563713618189, 0.3274512461880082, 0.4708596215836126, 0.21174407487824623, 0.29902323970565864, -0.4208386383832611, -0.3339361074969936, -7.319574586396074, -0.42232180112711637, -0.3342827946762815]","[1.1797401320944185, 0.3274512461880082, 1.1411301752209329, 1.1744427187977597, 0.3497657579685938, 0.6996825626250488, -0.23406132140073768, -0.18568920374744677, -4.086023761542531, -0.23489690321091955, -0.18588207083066566]","[2.0513228495991087, 0.4708596215836126, 1.1744427187977597, 2.4718223972783906, 0.5091881053163877, 1.1899197264409072, 0.044432399920622694, 0.03551833688784971, 0.7423679988762463, 0.0445685728677472, 0.0355560942807754]","[0.5105094902833461, 0.21174407487824623, 0.3497657579685938, 0.5091881053163877, 0.6528067048015345, 0.3214856136425928, -0.42192341288804874, -0.33479685664289616, -7.339056687798801, -0.42341036705824037, -0.3351444340638604]","[1.1957455755379294, 0.29902323970565864, 0.6996825626250488, 1.1899197264409072, 0.3214856136425928, 1.131436866423381, -0.08640563281956175, -0.06854390296215565, -1.5211152300903044, -0.08672926848959994, -0.0686150079626783]","[0.05070408520991698, -0.4208386383832611, -0.23406132140073768, 0.044432399920622694, -0.42192341288804874, -0.08640563281956175, 2.417722728812988, 1.5758354636960106, 34.50621121841804, 1.9934823190350508, 1.5774659814136778]","[0.040494523434231953, -0.3339361074969936, -0.18568920374744677, 0.03551833688784971, -0.33479685664289616, -0.06854390296215565, 1.5758354636960106, 1.6812984669371613, 27.37552641655637, 1.5812849116928336, 1.2515149294818688]","[0.8511334376557532, -7.319574586396074, -4.086023761542531, 0.7423679988762463, -7.339056687798801, -1.5211152300903044, 34.50621121841804, 27.37552641655637, 599.9150927643735, 34.62583008221394, 27.404017356047692]","[0.05086204556600134, -0.42232180112711637, -0.23489690321091955, 0.0445685728677472, -0.42341036705824037, -0.08672926848959994, 1.9934823190350508, 1.5812849116928336, 34.62583008221394, 2.4315268742016722, 1.582936437565395]","[0.04053744332252217, -0.3342827946762815, -0.18588207083066566, 0.0355560942807754, -0.3351444340638604, -0.0686150079626783, 1.5774659814136778, 1.2515149294818688, 27.404017356047692, 1.582936437565395, 1.6838928857328521]"
"[1.4149221357763857, 0.047717312570232255, 0.1398897224357414, 1.2097908856106, 0.04775586303913072, 0.13989346847928089, -0.0010897084077051058, -0.0008357803371624385, -0.03273404825763996, -0.0007745652192555567, -0.0008258229838121695]","[0.047717312570232255, 1.136850474001057, -0.08357295700732068, 0.04773285198343364, 0.9317185783088988, -0.08361474891656388, -0.004048881775367177, -0.001502801306237328, 0.006393615227868946, -0.004212676077692664, -0.0019418961998974517]","[0.1398897224357414, -0.08357295700732068, 1.1406722197880168, 0.1397944014230407, -0.08317301715176492, 0.9353619521722227, -0.006067432582399586, -0.00589994224003358, 0.015228762072770767, -0.006023328979872244, -0.005399297285209294]","[1.2097908856106, 0.04773285198343364, 0.1397944014230407, 1.4148744975103966, 0.047771384789066375, 0.13979819403601781, -0.0010951985016995763, -0.0008365486468841518, -0.032723228592333294, -0.0007803025086753797, -0.0008268457528657851]","[0.04775586303913072, 0.9317185783088988, -0.08317301715176492, 0.047771384789066375, 1.1368013178832892, -0.08321490474111633, -0.004049140387661941, -0.0015064028748262759, 0.006412039751193542, -0.004212853492574974, -0.0019454862159222]","[0.13989346847928089, -0.08361474891656388, 0.9353619521722227, 0.13979819403601781, -0.08321490474111633, 1.1402673303392006, -0.006067480927527979, -0.00588356042170942, 0.015221513765906117, -0.0060235216438228305, -0.005387387658993411]","[-0.0010897084077051058, -0.004048881775367177, -0.006067432582399586, -0.0010951985016995763, -0.004049140387661941, -0.006067480927527979, 0.22429717777358088, 0.0004361246458772279, 0.00022373076893647385, 0.018945425714317222, 0.0005764454659376012]","[-0.0008357803371624385, -0.001502801306237328, -0.00589994224003358, -0.0008365486468841518, -0.0015064028748262759, -0.00588356042170942, 0.0004361246458772279, 0.21313682956276525, -0.000849261275869398, 0.0004493028806224704, 0.0070870846733940285]","[-0.03273404825763996, 0.006393615227868946, 0.015228762072770767, -0.032723228592333294, 0.006412039751193542, 0.015221513765906117, 0.00022373076893647385, -0.000849261275869398, 0.3181121320457032, 0.00039757412165364103, -0.0007922265226415521]","[-0.0007745652192555567, -0.004212676077692664, -0.006023328979872244, -0.0007803025086753797, -0.004212853492574974, -0.0060235216438228305, 0.018945425714317222, 0.0004493028806224704, 0.00039757412165364103, 0.22447813760827298, 0.0005571443679640435]","[-0.0008258229838121695, -0.0019418961998974517, -0.005399297285209294, -0.0008268457528657851, -0.0019454862159222, -0.005387387658993411, 0.0005764454659376012, 0.0070870846733940285, -0.0007922265226415521, 0.0005571443679640435, 0.2126155712171547]"
"[1.5407626883908627, 0.4701549379315726, -0.35351897528291065, 1.202651135265639, 0.4701978079662494, -0.35259212566130793, 0.009155625016559053, -0.002458997989806682, -0.2146326073808268, 0.19009563392183101, 0.08464319456752296]","[0.4701549379315726, 1.0903441946241565, -0.2829075896547578, 0.47029532410557656, 0.7522114089635936, -0.2825561901013537, 0.010002033791898282, -0.004719979311052514, -0.16213337005974646, 0.3513903899747074, -0.09888987768023118]","[-0.35351897528291065, -0.2829075896547578, 1.1403549931760304, -0.3537438942008819, -0.2827081729773296, 0.8019175934882291, 0.009134940254821936, -0.007758190239291716, 0.13872080282563737, 0.149785361984567, 0.01632313164388921]","[1.202651135265639, 0.47029532410557656, -0.3537438942008819, 1.5409171833516775, 0.47033816714251303, -0.35281683258537716, 0.009158954684348675, -0.002459948963021699, -0.2146954920605613, 0.19009876569415668, 0.08465889974472494]","[0.4701978079662494, 0.7522114089635936, -0.2827081729773296, 0.47033816714251303, 1.0904562111560876, -0.2823566072213476, 0.010009875706130295, -0.004725079252104857, -0.16214312895909838, 0.351508359572766, -0.09886009723226849]","[-0.35259212566130793, -0.2825561901013537, 0.8019175934882291, -0.35281683258537716, -0.2823566072213476, 1.1398603613353988, 0.009163240448677725, -0.007777578700901321, 0.1383851253412794, 0.14995095504349262, 0.0166223211565142]","[0.009155625016559053, 0.010002033791898282, 0.009134940254821936, 0.009158954684348675, 0.010009875706130295, 0.009163240448677725, 0.3433444611417932, -0.007296236679877839, -0.004392266057584758, 0.012183629239005215, 0.002859621355560335]","[-0.002458997989806682, -0.004719979311052514, -0.007758190239291716, -0.002459948963021699, -0.004725079252104857, -0.007777578700901321, -0.007296236679877839, 0.34974166904809817, 0.0030532878116623346, -0.0073345970756898745, -0.0031276415068392273]","[-0.2146326073808268, -0.16213337005974646, 0.13872080282563737, -0.2146954920605613, -0.16214312895909838, 0.1383851253412794, -0.004392266057584758, 0.0030532878116623346, 0.4245186336737619, -0.06725493576959851, -0.025719574335656862]","[0.19009563392183101, 0.3513903899747074, 0.149785361984567, 0.19009876569415668, 0.351508359572766, 0.14995095504349262, 0.012183629239005215, -0.0073345970756898745, -0.06725493576959851, 0.7072117284499352, -0.08341392055502186]","[0.08464319456752296, -0.09888987768023118, 0.01632313164388921, 0.08465889974472494, -0.09886009723226849, 0.0166223211565142, 0.002859621355560335, -0.0031276415068392273, -0.025719574335656862, -0.08341392055502186, 0.46377447758811147]"
"[1.1413828939908723, 0.04160767286028057, 0.15856188508100094, 0.9129944266074627, 0.04166011343217091, 0.15883315569382406, 0.1312585974339344, -0.09353387209309028, 0.005293742881163643, -0.00016821017168969208, -0.09337482704659027]","[0.04160767286028057, 1.0634175300425561, 0.15773917176051738, 0.04163303429216916, 0.8351154515322579, 0.1578224077302213, 0.018471210806235098, -0.02167335239792908, 0.0057094837970761685, -0.00041100865355095487, 0.024572490797618408]","[0.15856188508100094, 0.15773917176051738, 0.9081429461675298, 0.15869234034782748, 0.15796503701849468, 0.680002300091498, 0.11681303260611907, 0.11538973601937802, 0.006446815409077362, -0.00017483398325982523, 0.07852317832397954]","[0.9129944266074627, 0.04163303429216916, 0.15869234034782748, 1.1413792693000433, 0.041685536020924126, 0.1589636614013965, 0.13125885888635794, -0.09359018155653441, 0.005294253054592316, -0.0001680805632626015, -0.09336563909342217]","[0.04166011343217091, 0.8351154515322579, 0.15796503701849468, 0.041685536020924126, 1.0635866293291047, 0.15804834316613775, 0.01851737110964944, -0.02165542793314461, 0.005710289851127643, -0.00041096612392315106, 0.02462222565147305]","[0.15883315569382406, 0.1578224077302213, 0.680002300091498, 0.1589636614013965, 0.15804834316613775, 0.9086363520922016, 0.11667116134307279, 0.11606892751296705, 0.00644105714358259, -0.00017520491365366622, 0.07846270690610666]","[0.1312585974339344, 0.018471210806235098, 0.11681303260611907, 0.13125885888635794, 0.01851737110964944, 0.11667116134307279, 0.5361023367832203, -0.03244352747897761, 0.0037667877029238035, -0.0005278254988468324, 0.016700264328037964]","[-0.09353387209309028, -0.02167335239792908, 0.11538973601937802, -0.09359018155653441, -0.02165542793314461, 0.11606892751296705, -0.03244352747897761, 1.1114018272993826, -0.0008188807550302892, -0.0003964028098565525, -0.044825619089143696]","[0.005293742881163643, 0.0057094837970761685, 0.006446815409077362, 0.005294253054592316, 0.005710289851127643, 0.00644105714358259, 0.0037667877029238035, -0.0008188807550302892, 0.2292748979166365, 0.00010870745589882672, -0.0019517804972248806]","[-0.00016821017168969208, -0.00041100865355095487, -0.00017483398325982523, -0.0001680805632626015, -0.00041096612392315106, -0.00017520491365366622, -0.0005278254988468324, -0.0003964028098565525, 0.00010870745589882672, 0.22943995183860158, -5.347699171150638e-05]","[-0.09337482704659027, 0.024572490797618408, 0.07852317832397954, -0.09336563909342217, 0.02462222565147305, 0.07846270690610666, 0.016700264328037964, -0.044825619089143696, -0.0019517804972248806, -5.347699171150638e-05, 0.490315048105433]"
"[1.48711608270743, -0.48680737354982123, -0.5419218395525139, 1.4823325124716376, -0.4867573661040618, -0.5391701513567395, 0.5550681659677105, 1.274258209500609, -1.1057813655373798, -0.4096885865126405, -0.29400921569804583]","[-0.48680737354982123, 0.3969354564747888, 0.2700578006269919, -0.48754210580093676, 0.3904673320282953, 0.2691388866563597, -0.25669454974670236, -0.5172185284759593, 0.46151724655099735, 0.20444622421280664, 0.13090911106123646]","[-0.5419218395525139, 0.2700578006269919, 0.3655150751161209, -0.5430678759515684, 0.26990371823417075, 0.3579599170050406, -0.16928850617274446, -0.48710249372627734, 0.4016470324388665, 0.21544761640318885, 0.13053084921582028]","[1.4823325124716376, -0.48754210580093676, -0.5430678759515684, 1.490461775796257, -0.48749138844476, -0.5403128144479511, 0.5553810075616514, 1.27575063883647, -1.1073518167824778, -0.41040003308851436, -0.293903388738073]","[-0.4867573661040618, 0.3904673320282953, 0.26990371823417075, -0.48749138844476, 0.396907040469764, 0.26898537403407946, -0.2568062688567857, -0.5172566727994031, 0.4617415175690519, 0.20424044058076288, 0.1307981426492955]","[-0.5391701513567395, 0.2691388866563597, 0.3579599170050406, -0.5403128144479511, 0.26898537403407946, 0.36332400341499604, -0.1681649449077301, -0.4844035131208293, 0.40039344083554224, 0.21414404529517334, 0.13003487903892375]","[0.5550681659677105, -0.25669454974670236, -0.16928850617274446, 0.5553810075616514, -0.2568062688567857, -0.1681649449077301, 0.3527999142988077, 0.5732747732990386, -0.519167076455532, -0.09815823834086969, -0.10611520911051397]","[1.274258209500609, -0.5172185284759593, -0.48710249372627734, 1.27575063883647, -0.5172566727994031, -0.4844035131208293, 0.5732747732990386, 1.2782337453515797, -1.110525717611353, -0.36422751980007256, -0.20314306240009]","[-1.1057813655373798, 0.46151724655099735, 0.4016470324388665, -1.1073518167824778, 0.4617415175690519, 0.40039344083554224, -0.519167076455532, -1.110525717611353, 1.4865408589868936, 0.05848535409511599, -0.18424220161065671]","[-0.4096885865126405, 0.20444622421280664, 0.21544761640318885, -0.41040003308851436, 0.20424044058076288, 0.21414404529517334, -0.09815823834086969, -0.36422751980007256, 0.05848535409511599, 0.4710010483851401, 0.30212558528499334]","[-0.29400921569804583, 0.13090911106123646, 0.13053084921582028, -0.293903388738073, 0.1307981426492955, 0.13003487903892375, -0.10611520911051397, -0.20314306240009, -0.18424220161065671, 0.30212558528499334, 0.5964206605849836]"
"[0.4913530614269883, -0.24337074586965943, -0.1704563565570339, 0.20134994328582648, -0.2433700688217591, -0.17025737295773827, 0.0032140362678625364, 0.11564326777093917, 0.029382250308154296, 0.0032315979820470315, 0.09717092474830118]","[-0.24337074586965943, 0.9583797561066535, 0.09172345361942977, -0.24334582192254764, 0.6683943906897903, 0.09133535236245112, -0.0045289643039098, -0.21695283514626412, -0.06502367671687283, -0.004361917859779063, -0.19919851402536315]","[-0.1704563565570339, 0.09172345361942977, 0.7475756994272533, -0.17044542752779057, 0.09173603446704649, 0.4576106943085565, 0.00107677286385332, 0.024387691151231752, -0.02231108123952611, 0.0009995949903483052, 0.013750896661227472]","[0.20134994328582648, -0.24334582192254764, -0.17044542752779057, 0.49132012968069966, -0.24334513882355155, -0.17024654008103077, 0.0032156526748587915, 0.115647867540072, 0.029375250425249338, 0.003233205276765704, 0.09718854844911316]","[-0.2433700688217591, 0.6683943906897903, 0.09173603446704649, -0.24334513882355155, 0.9583822803403076, 0.09134782280836734, -0.004528862021133411, -0.2169786552814833, -0.0650188131842247, -0.004361823537248581, -0.19923267132998448]","[-0.17025737295773827, 0.09133535236245112, 0.4576106943085565, -0.17024654008103077, 0.09134782280836734, 0.7476301590851141, 0.0010746083620730455, 0.027707069965758727, -0.022454621061268824, 0.0009972743855946827, 0.01667243415378703]","[0.0032140362678625364, -0.0045289643039098, 0.00107677286385332, 0.0032156526748587915, -0.004528862021133411, 0.0010746083620730455, 0.29189530458334906, -6.555396117935745e-05, -2.5500833536948875e-05, 0.0016222350826245473, -4.203814528779463e-05]","[0.11564326777093917, -0.21695283514626412, 0.024387691151231752, 0.115647867540072, -0.2169786552814833, 0.027707069965758727, -6.555396117935745e-05, 3.4522947323817323, -0.10066593945785277, -7.787427829879023e-05, 2.901301419980048]","[0.029382250308154296, -0.06502367671687283, -0.02231108123952611, 0.029375250425249338, -0.0650188131842247, -0.022454621061268824, -2.5500833536948875e-05, -0.10066593945785277, 0.4909659930645117, 7.856738215156211e-05, -0.09346717283574588]","[0.0032315979820470315, -0.004361917859779063, 0.0009995949903483052, 0.003233205276765704, -0.004361823537248581, 0.0009972743855946827, 0.0016222350826245473, -7.787427829879023e-05, 7.856738215156211e-05, 0.2916769675768733, -3.746891254421534e-05]","[0.09717092474830118, -0.19919851402536315, 0.013750896661227472, 0.09718854844911316, -0.19923267132998448, 0.01667243415378703, -4.203814528779463e-05, 2.901301419980048, -0.09346717283574588, -3.746891254421534e-05, 3.389895349052761]"
"[1.2796841084655843, 0.15503802969164068, -0.2367246250459294, 1.1793830812178454, 0.15472881634208646, -0.23535689662493245, 0.002243358658497061, -0.0029141134240760736, 0.1499323688420263, 0.02189410298733729, -0.015310918464690435]","[0.15503802969164068, 0.5324537357325712, 0.18769429378534946, 0.1550949421927026, 0.43230707164678717, 0.187385264152058, 0.009432871965193901, -0.0027945096611660092, -0.04782027662832425, 0.007785540594945133, -0.0054749009607251145]","[-0.2367246250459294, 0.18769429378534946, 0.47531726476688335, -0.23637127635068936, 0.18795691357666103, 0.3742539454363099, -0.01830868034792681, -0.0020854275251507965, 0.07185873020010124, 0.008328716620354922, -0.005846080083680257]","[1.1793830812178454, 0.1550949421927026, -0.23637127635068936, 1.2795675086400895, 0.1547859865137615, -0.2350035837441468, 0.002187762112551619, -0.0029147589343148195, 0.15008679433637498, 0.021902692256005107, -0.0153172159094291]","[0.15472881634208646, 0.43230707164678717, 0.18795691357666103, 0.1547859865137615, 0.532645297562754, 0.18764733149263815, 0.009416237673751736, -0.0027948653707349294, -0.04784292711949809, 0.0077899742048108045, -0.00547786429776778]","[-0.23535689662493245, 0.187385264152058, 0.3742539454363099, -0.2350035837441468, 0.18764733149263815, 0.47367976378759274, -0.01834931951677113, -0.0020837757043179078, 0.07187990998471222, 0.008320803143699448, -0.005841166577985178]","[0.002243358658497061, 0.009432871965193901, -0.01830868034792681, 0.002187762112551619, 0.009416237673751736, -0.01834931951677113, 0.10626927200012043, -0.00032024176267204864, -0.020330675806321443, -0.0006110158885837837, 0.0005655532760314264]","[-0.0029141134240760736, -0.0027945096611660092, -0.0020854275251507965, -0.0029147589343148195, -0.0027948653707349294, -0.0020837757043179078, -0.00032024176267204864, 0.1026499797777655, -0.0014242937762697515, 0.0012651073700634399, -0.0016158764502242052]","[0.1499323688420263, -0.04782027662832425, 0.07185873020010124, 0.15008679433637498, -0.04784292711949809, 0.07187990998471222, -0.020330675806321443, -0.0014242937762697515, 0.326483052968431, 0.008774555515162687, -0.006155986399733893]","[0.02189410298733729, 0.007785540594945133, 0.008328716620354922, 0.021902692256005107, 0.0077899742048108045, 0.008320803143699448, -0.0006110158885837837, 0.0012651073700634399, 0.008774555515162687, 0.10311340819168002, -0.0024116926421520446]","[-0.015310918464690435, -0.0054749009607251145, -0.005846080083680257, -0.0153172159094291, -0.00547786429776778, -0.005841166577985178, 0.0005655532760314264, -0.0016158764502242052, -0.006155986399733893, -0.0024116926421520446, 0.10258772438364867]"
"[1.220772773063266, -0.15091659205825322, 0.17509404560811798, 1.1118226380715177, -0.1508148281636778, 0.1744703234156165, 0.05526357579711773, 0.045143001205157254, -0.05469830752825118, 0.05409757001590788, 0.04232512386969244]","[-0.15091659205825322, 1.3612521764826746, 0.20392983899745507, -0.151095155978974, 1.252368203343894, 0.20392896264593147, -0.0743470355336919, -0.07216876371929287, 0.05429476242382766, -0.0726364860974182, -0.0688408027756434]","[0.17509404560811798, 0.20392983899745507, 0.6342739779742467, 0.17476031383991428, 0.2040548752893014, 0.5251277686269651, -0.06569255115886798, -0.10123578885394943, -0.001570371133626832, -0.06757926135894542, -0.1053702852829081]","[1.1118226380715177, -0.151095155978974, 0.17476031383991428, 1.2207202747102799, -0.15099341573432376, 0.17413676181199783, 0.055335244776977086, 0.045248098171103, -0.0546913658391248, 0.05416980841024899, 0.042430931275030066]","[-0.1508148281636778, 1.252368203343894, 0.2040548752893014, -0.15099341573432376, 1.3613316344538815, 0.20405398699924643, -0.07434795968948282, -0.07217576005521331, 0.05432230755747464, -0.0726375019390068, -0.06884758601534541]","[0.1744703234156165, 0.20392896264593147, 0.5251277686269651, 0.17413676181199783, 0.20405398699924643, 0.6338330110386214, -0.06569365412437274, -0.1011685403955471, -0.0012562303035742674, -0.06761265830145942, -0.10538544576503033]","[0.05526357579711773, -0.0743470355336919, -0.06569255115886798, 0.055335244776977086, -0.07434795968948282, -0.06569365412437274, 0.21416037720508452, 0.1281322011478005, -0.009044886568616612, 0.09908046092265672, 0.11126719346584035]","[0.045143001205157254, -0.07216876371929287, -0.10123578885394943, 0.045248098171103, -0.07217576005521331, -0.1011685403955471, 0.1281322011478005, 0.3027844627443823, -0.008184027872657372, 0.11157265289015753, 0.15001158253031477]","[-0.05469830752825118, 0.05429476242382766, -0.001570371133626832, -0.0546913658391248, 0.05432230755747464, -0.0012562303035742674, -0.009044886568616612, -0.008184027872657372, 0.2628874619356935, -0.00848169755686773, -0.006715024550020833]","[0.05409757001590788, -0.0726364860974182, -0.06757926135894542, 0.05416980841024899, -0.0726375019390068, -0.06761265830145942, 0.09908046092265672, 0.11157265289015753, -0.00848169755686773, 0.21655970003992142, 0.1304530939761166]","[0.04232512386969244, -0.0688408027756434, -0.1053702852829081, 0.042430931275030066, -0.06884758601534541, -0.10538544576503033, 0.11126719346584035, 0.15001158253031477, -0.006715024550020833, 0.1304530939761166, 0.3041083549483065]"
"[0.9502866688185061, -0.25840334006147664, -0.14853431670250403, 0.7115451089860597, -0.2585555573485669, -0.14853610886732038, 0.07634865197217632, 0.00022211017299742536, -0.01812611712423943, 0.09563116848096097, -0.06022023440469732]","[-0.25840334006147664, 1.1767965873017607, -0.14151066065116547, -0.2587708727151529, 0.9381881459071314, -0.14088770384720345, -0.03310953450934476, -5.6246354912813944e-05, 0.07681260272460214, 0.07164800209111213, 0.4675076984552204]","[-0.14853431670250403, -0.14151066065116547, 1.1579588904964127, -0.14819084082918474, -0.14104925309467028, 0.9182802553537983, 0.074802812154721, -0.00022759020692881692, -0.14980659238488037, 0.0036187023637087815, -0.07894026792497152]","[0.7115451089860597, -0.2587708727151529, -0.14819084082918474, 0.9500509895622853, -0.25892273352153744, -0.14819369315755498, 0.0763790922409253, 0.0002221060339019336, -0.018710967309365254, 0.09555290412491749, -0.06051448784604039]","[-0.2585555573485669, 0.9381881459071314, -0.14104925309467028, -0.25892273352153744, 1.1768265896269763, -0.14042683099155528, -0.03308955151740239, -5.6250023667084655e-05, 0.07654879407541093, 0.0716722469005446, 0.4675040504621199]","[-0.14853610886732038, -0.14088770384720345, 0.9182802553537983, -0.14819369315755498, -0.14042683099155528, 1.1558537424204474, 0.07459449978228205, -0.00022727912328089555, -0.1490693243124365, 0.004086750398577147, -0.07756157438622638]","[0.07634865197217632, -0.03310953450934476, 0.074802812154721, 0.0763790922409253, -0.03308955151740239, 0.07459449978228205, 0.3450587319231131, 7.864520086341472e-05, -0.02161206737025446, 0.05794011758277521, 0.07181694333396543]","[0.00022211017299742536, -5.6246354912813944e-05, -0.00022759020692881692, 0.0002221060339019336, -5.6250023667084655e-05, -0.00022727912328089555, 7.864520086341472e-05, 0.23867815787443478, -3.4138092311068346e-05, 7.669378708776714e-06, 9.438422987215778e-05]","[-0.01812611712423943, 0.07681260272460214, -0.14980659238488037, -0.018710967309365254, 0.07654879407541093, -0.1490693243124365, -0.02161206737025446, -3.4138092311068346e-05, 0.7527626679753003, 0.04861127168331023, 0.11468744569588511]","[0.09563116848096097, 0.07164800209111213, 0.0036187023637087815, 0.09555290412491749, 0.0716722469005446, 0.004086750398577147, 0.05794011758277521, 7.669378708776714e-06, 0.04861127168331023, 0.42272036012685255, 0.17505709656697863]","[-0.06022023440469732, 0.4675076984552204, -0.07894026792497152, -0.06051448784604039, 0.4675040504621199, -0.07756157438622638, 0.07181694333396543, 9.438422987215778e-05, 0.11468744569588511, 0.17505709656697863, 1.322604185604059]"
"[0.22308825440229874, -0.010443133468618877, 0.04305212915109127, 0.0314715286371969, -0.010428081910160937, 0.043063958223355146, -0.007066769176090273, 0.00014113981160633927, 0.019902445567642788, -0.007005271880183657, 0.0004203912856364266]","[-0.010443133468618877, 0.3513860012771418, -0.07882425902555984, -0.010478708997528874, 0.1597042760509802, -0.07893414400158502, 0.07363173690588928, -0.014659808754441549, -0.02796421749458489, 0.07363550390892062, -0.015199023464584079]","[0.04305212915109127, -0.07882425902555984, 0.46502762866619785, 0.04316782212898849, -0.0787219578479102, 0.27357761267893566, 0.014576603903032741, 0.04716166488284557, 0.08488911751057988, 0.014054945330892032, 0.042697931801976584]","[0.0314715286371969, -0.010478708997528874, 0.04316782212898849, 0.22311781659255242, -0.010463629282571949, 0.043179776073347546, -0.007061971664630009, 0.00014514044020414623, 0.019940659720645848, -0.006999173294093217, 0.00042077293928658534]","[-0.010428081910160937, 0.1597042760509802, -0.0787219578479102, -0.010463629282571949, 0.3512855220241308, -0.07883178900329364, 0.07360195253020274, -0.014647226938240977, -0.02795496990928575, 0.07360536080340159, -0.015189491918047688]","[0.043063958223355146, -0.07893414400158502, 0.27357761267893566, 0.043179776073347546, -0.07883178900329364, 0.4653935702279678, 0.015371597333432274, 0.04814379864600296, 0.08512289441733677, 0.014863799725559639, 0.0436507707609877]","[-0.007066769176090273, 0.07363173690588928, 0.014576603903032741, -0.007061971664630009, 0.07360195253020274, 0.015371597333432274, 1.1306020726621417, 0.7636519848983742, -0.058474699393543564, 0.9344845597239971, 0.7500239238946431]","[0.00014113981160633927, -0.014659808754441549, 0.04716166488284557, 0.00014514044020414623, -0.014647226938240977, 0.04814379864600296, 0.7636519848983742, 1.0086540389107586, 0.007520712813097384, 0.7699685866693995, 0.7925397218897534]","[0.019902445567642788, -0.02796421749458489, 0.08488911751057988, 0.019940659720645848, -0.02795496990928575, 0.08512289441733677, -0.058474699393543564, 0.007520712813097384, 0.4667504220912501, -0.05268655115548128, 0.008862652530286185]","[-0.007005271880183657, 0.07363550390892062, 0.014054945330892032, -0.006999173294093217, 0.07360536080340159, 0.014863799725559639, 0.9344845597239971, 0.7699685866693995, -0.05268655115548128, 1.163505601662033, 0.7676889864717041]","[0.0004203912856364266, -0.015199023464584079, 0.042697931801976584, 0.00042077293928658534, -0.015189491918047688, 0.0436507707609877, 0.7500239238946431, 0.7925397218897534, 0.008862652530286185, 0.7676889864717041, 1.0008994600154542]"
