"[0.1832318226523064, 0.025619082111873102, 0.002740535418675551, 0.08970728053887807, 0.025610467379554733, 0.014911324950280311, -0.003413611902858955, 0.0037402981201472394, 0.041479260702015006, -0.006747795908419658, -0.0027456986025043272]","[0.025619082111873102, 0.8225012133415394, -0.19951739902633625, 0.025476365491798943, 0.728879979293925, -0.23362065542195395, 0.19202642106964188, -0.17611964782107808, -0.2441048173073283, 0.25576320969015603, -0.0015700723099134552]","[0.002740535418675551, -0.19951739902633625, 0.3706522906586485, 0.002858100814549908, -0.199412416666756, 0.24601118748410156, -0.0964634864060357, 0.1249595291623265, 0.2406427359043807, -0.14264006807728166, 0.005693400229937058]","[0.08970728053887807, 0.025476365491798943, 0.002858100814549908, 0.18324965885546055, 0.025467785425018732, 0.015088580176502204, -0.0035005980491296293, 0.003784416429440386, 0.04156841398650593, -0.006865062857609712, -0.0027783052218941567]","[0.025610467379554733, 0.728879979293925, -0.199412416666756, 0.025467785425018732, 0.8223254770040617, -0.23352658792134817, 0.1919644505164301, -0.176086029793169, -0.24406882236760616, 0.2556912054698843, -0.0015644994349327357]","[0.014911324950280311, -0.23362065542195395, 0.24601118748410156, 0.015088580176502204, -0.23352658792134817, 0.36309185831381297, -0.11660624382220129, 0.10449973277349157, 0.21987133952791282, -0.16181510498723636, -0.011946672202347642]","[-0.003413611902858955, 0.19202642106964188, -0.0964634864060357, -0.0035005980491296293, 0.1919644505164301, -0.11660624382220129, 0.31739564724848873, 0.0839382216762928, -0.047252621394820275, 0.22520279966394985, 0.08748505353932107]","[0.0037402981201472394, -0.17611964782107808, 0.1249595291623265, 0.003784416429440386, -0.176086029793169, 0.10449973277349157, 0.0839382216762928, 0.4518454589254557, 0.15667465218095725, -0.013638180795614073, 0.10298489300318334]","[0.041479260702015006, -0.2441048173073283, 0.2406427359043807, 0.04156841398650593, -0.24406882236760616, 0.21987133952791282, -0.047252621394820275, 0.15667465218095725, 0.6052879749203698, -0.07738207834386286, 0.07917006253765954]","[-0.006747795908419658, 0.25576320969015603, -0.14264006807728166, -0.006865062857609712, 0.2556912054698843, -0.16181510498723636, 0.22520279966394985, -0.013638180795614073, -0.07738207834386286, 0.38398342798523344, 0.15129025964515755]","[-0.0027456986025043272, -0.0015700723099134552, 0.005693400229937058, -0.0027783052218941567, -0.0015644994349327357, -0.011946672202347642, 0.08748505353932107, 0.10298489300318334, 0.07917006253765954, 0.15129025964515755, 0.3597863524948629]"
"[0.9718761326661072, -0.033713574230985394, 0.20735050630514457, 0.9462866268731627, -0.0336321935221952, 0.20781431574639436, 0.11420313409165088, -0.0037957652988369816, 0.0050627310408188145, 5.7686712526127174e-05, -0.09049675867559241]","[-0.033713574230985394, 0.8279117415648982, 0.10513042010435693, -0.033697739696895795, 0.802364685728987, 0.10511067146053148, 0.005214782990284647, -0.049778040838554284, 0.008459675625423333, -0.0008583305292783075, -0.028708857162776408]","[0.20735050630514457, 0.10513042010435693, 0.6922366744190762, 0.20743888543260175, 0.10533290867947215, 0.6668275535561566, 0.11129078818104418, 0.0772128005539629, 0.007488597717427962, -0.00023811019152883162, 0.08243312405998425]","[0.9462866268731627, -0.033697739696895795, 0.20743888543260175, 0.9718901997163505, -0.033616318962705824, 0.20790258473733803, 0.11422356161882533, -0.003946852219377085, 0.005064144700878674, 5.7741564899629375e-05, -0.09052951285092556]","[-0.0336321935221952, 0.802364685728987, 0.10533290867947215, -0.033616318962705824, 0.8280106244724392, 0.1053132049537835, 0.005257273425635167, -0.049781702932846415, 0.008460719464304827, -0.0008584032689551685, -0.028647078664949203]","[0.20781431574639436, 0.10511067146053148, 0.6668275535561566, 0.20790258473733803, 0.1053132049537835, 0.6926134462149822, 0.11100061211431633, 0.07812591460948343, 0.00747414176166166, -0.00023922043184199646, 0.08254930870424046]","[0.11420313409165088, 0.005214782990284647, 0.11129078818104418, 0.11422356161882533, 0.005257273425635167, 0.11100061211431633, 0.28091222941170785, -0.0862124017248078, 0.004339057289218923, -0.0036766661851443884, -0.014127434848705296]","[-0.0037957652988369816, -0.049778040838554284, 0.0772128005539629, -0.003946852219377085, -0.049781702932846415, 0.07812591460948343, -0.0862124017248078, 1.097702704715944, -0.0033465731755879568, -0.0010910487105246355, 0.03756574999267853]","[0.0050627310408188145, 0.008459675625423333, 0.007488597717427962, 0.005064144700878674, 0.008460719464304827, 0.00747414176166166, 0.004339057289218923, -0.0033465731755879568, 0.026679161438461056, 0.0004658365665845509, -0.004629892914416399]","[5.7686712526127174e-05, -0.0008583305292783075, -0.00023811019152883162, 5.7741564899629375e-05, -0.0008584032689551685, -0.00023922043184199646, -0.0036766661851443884, -0.0010910487105246355, 0.0004658365665845509, 0.02995587430312774, -3.372643434748592e-05]","[-0.09049675867559241, -0.028708857162776408, 0.08243312405998425, -0.09052951285092556, -0.028647078664949203, 0.08254930870424046, -0.014127434848705296, 0.03756574999267853, -0.004629892914416399, -3.372643434748592e-05, 0.41575949863914125]"
"[0.6020430454902672, -0.01590876872055478, 0.07428197283030608, 0.42172929859344227, -0.015887859679289813, 0.0743793430101273, -0.2900579757896965, 0.014492457168951495, 0.009932613132236643, -0.290766746220762, 0.013547999161256836]","[-0.01590876872055478, 1.0619617053668435, 0.09569982959208824, -0.0159200369112371, 0.8816252341582397, 0.09581198604990032, 0.027674039819394366, -0.015438983928590598, -0.006538577778902236, 0.029791018066626915, -0.015540271213331602]","[0.07428197283030608, 0.09569982959208824, 0.981312080003885, 0.07427480107022878, 0.09604511070750311, 0.8001134731906899, -0.03666900357199886, -0.009526115658763865, 0.016387323248858294, -0.03524400678398314, -0.011144927703846577]","[0.42172929859344227, -0.0159200369112371, 0.07427480107022878, 0.6021499201615821, -0.015899131091443662, 0.07437190434221243, -0.29013546380990074, 0.014499589867530875, 0.009957918954130616, -0.29084542883445275, 0.013554915616173184]","[-0.015887859679289813, 0.8816252341582397, 0.09604511070750311, -0.015899131091443662, 1.0620230403074813, 0.09615712586685239, 0.027672001743032682, -0.015446540625668265, -0.006524658867764657, 0.029789576900532685, -0.015548964888472868]","[0.0743793430101273, 0.09581198604990032, 0.8001134731906899, 0.07437190434221243, 0.09615712586685239, 0.9807299752488763, -0.03619447342195865, -0.010163329626346217, 0.01652791460396775, -0.03476723474846825, -0.011794665945098483]","[-0.2900579757896965, 0.027674039819394366, -0.03666900357199886, -0.29013546380990074, 0.027672001743032682, -0.03619447342195865, 0.7866287205980422, -0.006835795732361175, -0.010171772585227465, 0.603987584472135, -0.003107851709115155]","[0.014492457168951495, -0.015438983928590598, -0.009526115658763865, 0.014499589867530875, -0.015446540625668265, -0.010163329626346217, -0.006835795732361175, 0.2485353096185584, 0.0008477680651273717, -0.005658007411445752, 0.059302180937703834]","[0.009932613132236643, -0.006538577778902236, 0.016387323248858294, 0.009957918954130616, -0.006524658867764657, 0.01652791460396775, -0.010171772585227465, 0.0008477680651273717, 0.32161020673607255, -0.00955692359817663, 0.0015101189180160017]","[-0.290766746220762, 0.029791018066626915, -0.03524400678398314, -0.29084542883445275, 0.029789576900532685, -0.03476723474846825, 0.603987584472135, -0.005658007411445752, -0.00955692359817663, 0.7967314191880637, -0.004083495575159107]","[0.013547999161256836, -0.015540271213331602, -0.011144927703846577, 0.013554915616173184, -0.015548964888472868, -0.011794665945098483, -0.003107851709115155, 0.059302180937703834, 0.0015101189180160017, -0.004083495575159107, 0.24454275329593972]"
"[0.9777169035859492, 0.11370632816903865, 0.2995075069968936, 0.4793286365945263, 0.11376183463489538, 0.2984494363002728, 0.5620409499689892, 0.03963415757359474, -0.16029234798423855, 0.06582397744459581, -0.019027020427210946]","[0.11370632816903865, 1.058858872617461, 0.03614097092124061, 0.11347104236487121, 0.5602999387659555, 0.03628917632186971, 0.14714790086980734, -0.019504130167833388, -0.03364441371874401, 0.1570401196479374, 0.07980108081599349]","[0.2995075069968936, 0.03614097092124061, 1.8664473255222538, 0.29972681200914225, 0.03637971767178808, 1.3659627589320757, 0.4217166791865601, -0.0062271835136362575, -0.13701393887332317, -0.03835214270147749, -0.02154292679449047]","[0.4793286365945263, 0.11347104236487121, 0.29972681200914225, 0.9779766313502404, 0.11352666747126058, 0.2986678363252923, 0.5623608597016975, 0.03966024932135822, -0.16033014639171977, 0.06568332797625817, -0.01905564436734257]","[0.11376183463489538, 0.5602999387659555, 0.03637971767178808, 0.11352666747126058, 1.0587767495292475, 0.03652778014937736, 0.147241645852713, -0.019463838707967113, -0.0336298613329069, 0.15696643141805922, 0.0797468613240919]","[0.2984494363002728, 0.03628917632186971, 1.3659627589320757, 0.2986678363252923, 0.03652778014937736, 1.8625274719467688, 0.4212291969297838, -0.004832885219900821, -0.13584728884694292, -0.03914912065206005, -0.022552566184334915]","[0.5620409499689892, 0.14714790086980734, 0.4217166791865601, 0.5623608597016975, 0.147241645852713, 0.4212291969297838, 2.853635417697486, 1.0415145457192052, -0.1888885621770021, -0.4982712761284157, -0.8749077546282094]","[0.03963415757359474, -0.019504130167833388, -0.0062271835136362575, 0.03966024932135822, -0.019463838707967113, -0.004832885219900821, 1.0415145457192052, 1.4069345658327108, 0.07493610733951434, -0.49507874028954063, -0.801688544609505]","[-0.16029234798423855, -0.03364441371874401, -0.13701393887332317, -0.16033014639171977, -0.0336298613329069, -0.13584728884694292, -0.1888885621770021, 0.07493610733951434, 0.6867566961215534, -0.11025955451136092, -0.09133331091190343]","[0.06582397744459581, 0.1570401196479374, -0.03835214270147749, 0.06568332797625817, 0.15696643141805922, -0.03914912065206005, -0.4982712761284157, -0.49507874028954063, -0.11025955451136092, 0.9804220583976133, 0.5161391848854753]","[-0.019027020427210946, 0.07980108081599349, -0.02154292679449047, -0.01905564436734257, 0.0797468613240919, -0.022552566184334915, -0.8749077546282094, -0.801688544609505, -0.09133331091190343, 0.5161391848854753, 1.394559896470533]"
"[1.3326034931980533, -0.25098401832386913, 0.5622191431576203, 1.1637177455675938, -0.25073553214116495, 0.5648545035267468, 0.09392089997606559, 0.13274936318533898, -0.04164434306141134, 0.09422707169193194, 0.13239936769944613]","[-0.25098401832386913, 1.271874942446664, -0.1394934327160866, -0.2511911202709462, 1.1028697832511603, -0.14117950768488646, -0.0636872481594326, -0.09382896113246225, 0.043242430861684784, -0.06363638132588169, -0.09288854605898518]","[0.5622191431576203, -0.1394934327160866, 1.2514787476838294, 0.5622184974519134, -0.13916194307191884, 1.0802280582516515, 0.0246242850384309, 0.05166608983685216, -0.014437359568109749, 0.024598775138804728, 0.05126169895791308]","[1.1637177455675938, -0.2511911202709462, 0.5622184974519134, 1.3327120005465247, -0.25094260578863015, 0.5648599111178066, 0.09392893281558841, 0.13278930127110317, -0.04164311921602765, 0.09423535503732786, 0.13244044015470158]","[-0.25073553214116495, 1.1028697832511603, -0.13916194307191884, -0.25094260578863015, 1.2717443553280547, -0.1408486886374597, -0.06365515989174651, -0.0937822377825759, 0.04322942301281337, -0.06360397258102113, -0.0928414835747947]","[0.5648545035267468, -0.14117950768488646, 1.0802280582516515, 0.5648599111178066, -0.1408486886374597, 1.252601284934296, 0.024080690486983036, 0.05104731350684382, -0.01705392086024664, 0.02404303268386763, 0.050621360149569035]","[0.09392089997606559, -0.0636872481594326, 0.0246242850384309, 0.09392893281558841, -0.06365515989174651, 0.024080690486983036, 0.34593253748463104, 0.1967881393164854, -0.0018620352099704574, 0.176947469684906, 0.19430628213727183]","[0.13274936318533898, -0.09382896113246225, 0.05166608983685216, 0.13278930127110317, -0.0937822377825759, 0.05104731350684382, 0.1967881393164854, 0.4637720865403655, 0.00873212029547718, 0.1948683518790334, 0.2867298820311788]","[-0.04164434306141134, 0.043242430861684784, -0.014437359568109749, -0.04164311921602765, 0.04322942301281337, -0.01705392086024664, -0.0018620352099704574, 0.00873212029547718, 0.3233690340535137, -0.0019579370052337087, 0.008512139014030624]","[0.09422707169193194, -0.06363638132588169, 0.024598775138804728, 0.09423535503732786, -0.06360397258102113, 0.02404303268386763, 0.176947469684906, 0.1948683518790334, -0.0019579370052337087, 0.34823480851078936, 0.19790395427210225]","[0.13239936769944613, -0.09288854605898518, 0.05126169895791308, 0.13244044015470158, -0.0928414835747947, 0.050621360149569035, 0.19430628213727183, 0.2867298820311788, 0.008512139014030624, 0.19790395427210225, 0.4628803068413886]"
"[0.29204642875108927, -0.013350775548819652, -0.011844113546649614, 0.02884198505571158, -0.013355680199642997, -0.011716667773861891, 0.03841280592595043, 0.08439332147501062, -0.01724594943065408, -0.016935996516246676, -0.05789387367020426]","[-0.013350775548819652, 0.3265627513749909, 0.07755929335699988, -0.013452349572695184, 0.06331891323560283, 0.07761530403639241, 0.034683621618671875, 0.09648956162898208, 0.02151292543511533, -0.045293611409153924, -0.09041052485722198]","[-0.011844113546649614, 0.07755929335699988, 0.36536638063599775, -0.011981554604783456, 0.07756161263721263, 0.10217707625519104, 0.0407226798946607, 0.11461717524922398, 0.029431875619938014, -0.05425006320023595, -0.10530108871022759]","[0.02884198505571158, -0.013452349572695184, -0.011981554604783456, 0.29212890768388444, -0.01345728241966545, -0.011853792625186401, 0.038467691216261785, 0.08450647950071963, -0.01733764595335448, -0.016947436154733205, -0.0579898891607051]","[-0.013355680199642997, 0.06331891323560283, 0.07756161263721263, -0.01345728241966545, 0.3265661646564174, 0.07761752809471235, 0.034649026948307834, 0.09640414539584338, 0.02154002707112788, -0.04527723125918727, -0.09036122352088008]","[-0.011716667773861891, 0.07761530403639241, 0.10217707625519104, -0.011853792625186401, 0.07761752809471235, 0.36548137841129513, 0.04133437204420233, 0.1161071553087991, 0.02927135665521981, -0.05466003066989476, -0.10642146903133447]","[0.03841280592595043, 0.034683621618671875, 0.0407226798946607, 0.038467691216261785, 0.034649026948307834, 0.04133437204420233, 0.47766170994138113, 0.5213549090777595, -0.04481807436215741, -0.11073667509241447, -0.29866704794204063]","[0.08439332147501062, 0.09648956162898208, 0.11461717524922398, 0.08450647950071963, 0.09640414539584338, 0.1161071553087991, 0.5213549090777595, 1.5455089354866423, -0.10393787373792089, -0.270834332743707, -0.7178335720227488]","[-0.01724594943065408, 0.02151292543511533, 0.029431875619938014, -0.01733764595335448, 0.02154002707112788, 0.02927135665521981, -0.04481807436215741, -0.10393787373792089, 0.32234031267452556, 0.019073052472680433, 0.07253916776950603]","[-0.016935996516246676, -0.045293611409153924, -0.05425006320023595, -0.016947436154733205, -0.04527723125918727, -0.05466003066989476, -0.11073667509241447, -0.270834332743707, 0.019073052472680433, 0.4167152028574588, 0.3935148966015818]","[-0.05789387367020426, -0.09041052485722198, -0.10530108871022759, -0.0579898891607051, -0.09036122352088008, -0.10642146903133447, -0.29866704794204063, -0.7178335720227488, 0.07253916776950603, 0.3935148966015818, 1.2951631058057702]"
"[1.2896919679668601, 0.1188433977941758, -0.1405457702874269, 0.9150610280069773, 0.11876522494481523, -0.14171873677948152, 0.04407755356643665, -0.05456751909318636, -0.03770789936237693, 0.0447694667340517, -0.05582662190526989]","[0.1188433977941758, 1.3391038095557959, -0.12260048883252958, 0.1189997052254118, 0.9643954716165558, -0.12421244225602839, 0.010628819985521376, -0.02734863251513315, 0.012106363871193015, 0.010808173817495487, -0.02806995294945999]","[-0.1405457702874269, -0.12260048883252958, 1.38197301388779, -0.14057984232178244, -0.12225611899487564, 1.0069263472246262, -0.005060210525334142, -0.015097378611352493, 0.02312980507335697, -0.005905868231627284, -0.014730390637563824]","[0.9150610280069773, 0.1189997052254118, -0.14057984232178244, 1.2897476635486647, 0.11892153661353608, -0.14175592550268495, 0.044084527391859966, -0.05458579710109595, -0.037714298122080554, 0.04477654791640888, -0.05584477054862433]","[0.11876522494481523, 0.9643954716165558, -0.12225611899487564, 0.11892153661353608, 1.3390045439274647, -0.12386826876062619, 0.010619840858709845, -0.027338646586128775, 0.012130352715714115, 0.010798547659076766, -0.02805952657428444]","[-0.14171873677948152, -0.12421244225602839, 1.0069263472246262, -0.14175592550268495, -0.12386826876062619, 1.3861904094432453, -0.004301715214499807, -0.016031534119310215, 0.02375062639967264, -0.005133228450781683, -0.015681696928743178]","[0.04407755356643665, 0.010628819985521376, -0.005060210525334142, 0.044084527391859966, 0.010619840858709845, -0.004301715214499807, 0.5068196066319831, -0.15718003738242192, 0.014198422908982962, 0.13313658674992682, -0.15845539289422814]","[-0.05456751909318636, -0.02734863251513315, -0.015097378611352493, -0.05458579710109595, -0.027338646586128775, -0.016031534119310215, -0.15718003738242192, 0.601816063116143, -0.016287415051033045, -0.15816139944959134, 0.2290111591508936]","[-0.03770789936237693, 0.012106363871193015, 0.02312980507335697, -0.037714298122080554, 0.012130352715714115, 0.02375062639967264, 0.014198422908982962, -0.016287415051033045, 0.5076305852458572, 0.014128229518792485, -0.016237803993747753]","[0.0447694667340517, 0.010808173817495487, -0.005905868231627284, 0.04477654791640888, 0.010798547659076766, -0.005133228450781683, 0.13313658674992682, -0.15816139944959134, 0.014128229518792485, 0.5089307497637701, -0.15957588180776025]","[-0.05582662190526989, -0.02806995294945999, -0.014730390637563824, -0.05584477054862433, -0.02805952657428444, -0.015681696928743178, -0.15845539289422814, 0.2290111591508936, -0.016237803993747753, -0.15957588180776025, 0.6059598141199241]"
"[0.269337923082796, -0.19974866450638593, -0.092188833726762, 0.10662169941066976, -0.1996926496318347, -0.09217858398000542, -0.007418862870523028, 0.0037614705874396575, -0.16042253280462856, -0.0021910814446020714, -0.008821303872555964]","[-0.19974866450638593, 1.0501646574380012, 0.22103105337212223, -0.20064160551575916, 0.8870201127247198, 0.22114290541341636, -0.029327289422213014, 0.011413547568615484, 0.6976746268169054, -0.05646963963055031, 0.034205740729917694]","[-0.092188833726762, 0.22103105337212223, 0.36825287013045455, -0.09286775576405137, 0.22090543358725434, 0.20517759844328745, 0.01806191494136287, 0.001851911056631729, 0.23962136533552514, 0.012932407023129687, -0.039411935168402815]","[0.10662169941066976, -0.20064160551575916, -0.09286775576405137, 0.2700573482142595, -0.20058516906920737, -0.09285741900516219, -0.0075163267501488695, 0.0037616479978059324, -0.16158079132325517, -0.0022168667537212066, -0.00866281526466562]","[-0.1996926496318347, 0.8870201127247198, 0.22090543358725434, -0.20058516906920737, 1.0500241506291488, 0.22101755831994455, -0.02936950594501673, 0.011410413319475133, 0.6977474827620824, -0.05654508517242103, 0.03414457213008411]","[-0.09217858398000542, 0.22114290541341636, 0.20517759844328745, -0.09285741900516219, 0.22101755831994455, 0.3682545350684182, 0.018030112491558097, 0.0019105001230929803, 0.23979866789626153, 0.012844744523617004, -0.039538935904028516]","[-0.007418862870523028, -0.029327289422213014, 0.01806191494136287, -0.0075163267501488695, -0.02936950594501673, 0.018030112491558097, 0.19107110934127502, -0.0044935940937068375, -0.04650838507848656, 0.030109795639265843, 0.005283894054139913]","[0.0037614705874396575, 0.011413547568615484, 0.001851911056631729, 0.0037616479978059324, 0.011410413319475133, 0.0019105001230929803, -0.0044935940937068375, 0.18923094713467786, 0.002144606225013264, -0.002075402220241583, 0.017760010098740817]","[-0.16042253280462856, 0.6976746268169054, 0.23962136533552514, -0.16158079132325517, 0.6977474827620824, 0.23979866789626153, -0.04650838507848656, 0.002144606225013264, 1.2109222062010896, -0.12322009339271532, -0.11141722477200056]","[-0.0021910814446020714, -0.05646963963055031, 0.012932407023129687, -0.0022168667537212066, -0.05654508517242103, 0.012844744523617004, 0.030109795639265843, -0.002075402220241583, -0.12322009339271532, 0.29326343816779116, 0.17881359431599161]","[-0.008821303872555964, 0.034205740729917694, -0.039411935168402815, -0.00866281526466562, 0.03414457213008411, -0.039538935904028516, 0.005283894054139913, 0.017760010098740817, -0.11141722477200056, 0.17881359431599161, 0.7917770430614832]"
"[1.1927057100045608, -0.0563387531854084, 0.3670393305225479, 0.9235321079166572, -0.056194171111855054, 0.36675367268718234, 0.012330827341873976, -0.004871243490658025, -0.024792978605625005, 0.012920392819026358, -0.0074452441645112746]","[-0.0563387531854084, 1.2875836569636596, -0.09856183389476023, -0.05638425865523535, 1.018358931080638, -0.09853642729706698, 0.002008491764134177, 0.0006403700733763748, -0.01079783972054131, 0.0022683653131123083, 0.000290377061751746]","[0.3670393305225479, -0.09856183389476023, 1.463741650267208, 0.367141369474202, -0.09815314993807611, 1.1938526855695033, -0.01171594016554713, -0.006777963273844143, -0.01374007600971712, -0.011041583271586669, -0.006117849741768586]","[0.9235321079166572, -0.05638425865523535, 0.367141369474202, 1.192774324945339, -0.05623965543687364, 0.3668554809777616, 0.012319220227624843, -0.004875604799298465, -0.024789201695947637, 0.012908856378059457, -0.007448865760769319]","[-0.056194171111855054, 1.018358931080638, -0.09815314993807611, -0.05623965543687364, 1.2875496866022405, -0.09812783673196881, 0.0020068586141183398, 0.000637754732022824, -0.010808387898249625, 0.0022666921164486054, 0.00028716614931172373]","[0.36675367268718234, -0.09853642729706698, 1.1938526855695033, 0.3668554809777616, -0.09812783673196881, 1.4631650711065476, -0.011483601331779695, -0.007271813360825076, -0.013636515120618902, -0.010808272673662415, -0.0066283255151996685]","[0.012330827341873976, 0.002008491764134177, -0.01171594016554713, 0.012319220227624843, 0.0020068586141183398, -0.011483601331779695, 0.3033892487660806, -0.0005793252173021224, -0.0005566258927069966, 0.03199450434010789, 0.0004422256605225881]","[-0.004871243490658025, 0.0006403700733763748, -0.006777963273844143, -0.004875604799298465, 0.000637754732022824, -0.007271813360825076, -0.0005793252173021224, 0.2975781179368457, -0.00046026434568389475, 0.0001705370201035967, 0.019806215862772446]","[-0.024792978605625005, -0.01079783972054131, -0.01374007600971712, -0.024789201695947637, -0.010808387898249625, -0.013636515120618902, -0.0005566258927069966, -0.00046026434568389475, 0.38063710476793217, -0.0007323646065121362, -0.0005072227089682025]","[0.012920392819026358, 0.0022683653131123083, -0.011041583271586669, 0.012908856378059457, 0.0022666921164486054, -0.010808272673662415, 0.03199450434010789, 0.0001705370201035967, -0.0007323646065121362, 0.30311078316899315, -0.00039103740417076544]","[-0.0074452441645112746, 0.000290377061751746, -0.006117849741768586, -0.007448865760769319, 0.00028716614931172373, -0.0066283255151996685, 0.0004422256605225881, 0.019806215862772446, -0.0005072227089682025, -0.00039103740417076544, 0.2965726538650497]"
"[1.7048559995285864, 0.26094800331890744, 0.07381586186312043, 1.21087824307335, 0.26090747366285555, 0.07393817809620572, 0.006538316925563164, -0.046697271428263014, -0.12836397063633703, -1.031663490591943, -0.060439946710270094]","[0.26094800331890744, 1.3221597699393635, 0.25951263164728583, 0.26087914342289115, 0.8281112726642006, 0.2595627383012236, -0.02038426411024608, 0.06180382320606133, -0.0030238421368504703, -1.0070143136694991, 0.20432570592920837]","[0.07381586186312043, 0.25951263164728583, 1.4280132696301677, 0.0738727094867051, 0.25966425132906895, 0.9339189319623241, -0.0002594798947153165, 0.16762766008999555, 0.019898692059210077, -0.9705976149076012, 0.21275064539094254]","[1.21087824307335, 0.26087914342289115, 0.0738727094867051, 1.7049429335038453, 0.26083864133833856, 0.07399485555819, 0.006543348371258286, -0.04671957452285532, -0.12836720595626, -1.0316233686095215, -0.06057194810628603]","[0.26090747366285555, 0.8281112726642006, 0.25966425132906895, 0.26083864133833856, 1.3221049630152875, 0.25971421493290026, -0.02038445956384733, 0.06178718022681736, -0.0029309434411161433, -1.006989206372354, 0.2043014272842642]","[0.07393817809620572, 0.2595627383012236, 0.9339189319623241, 0.07399485555819, 0.25971421493290026, 1.427867899431038, -0.0002563228765480928, 0.16780494192486553, 0.019776416830114437, -0.9708394355020141, 0.21295038742401845]","[0.006538316925563164, -0.02038426411024608, -0.0002594798947153165, 0.006543348371258286, -0.02038445956384733, -0.0002563228765480928, 0.5038158544530474, -0.0035304818474311203, 0.0003416306511887646, 0.01594644904780429, -0.025428002503529903]","[-0.046697271428263014, 0.06180382320606133, 0.16762766008999555, -0.04671957452285532, 0.06178718022681736, 0.16780494192486553, -0.0035304818474311203, 0.6369646718003797, 0.0214463841604527, -0.1976403504640482, 0.1355456208706457]","[-0.12836397063633703, -0.0030238421368504703, 0.019898692059210077, -0.12836720595626, -0.0029309434411161433, 0.019776416830114437, 0.0003416306511887646, 0.0214463841604527, 0.6785015021954182, 0.16100431306565552, -0.022674219888063896]","[-1.031663490591943, -1.0070143136694991, -0.9705976149076012, -1.0316233686095215, -1.006989206372354, -0.9708394355020141, 0.01594644904780429, -0.1976403504640482, 0.16100431306565552, 3.1998195832081304, -0.473761659141882]","[-0.060439946710270094, 0.20432570592920837, 0.21275064539094254, -0.06057194810628603, 0.2043014272842642, 0.21295038742401845, -0.025428002503529903, 0.1355456208706457, -0.022674219888063896, -0.473761659141882, 0.8287519708031836]"
